run_slug,run_label,split_key,calibration_mode,n_eval,selected_temperature_by_split,default_mean_feature_cosine,eval_mean_feature_cosine,delta_vs_default,eval_image_accuracy,eval_mean_true_mass,eval_median_N_eff_fraction
origin_scale_conditioned,Origin scale-conditioned,table_index,scale_specific,768,"0.5:0.125,1.0:0.125,2.0:0.5;0.5:0.125,1.0:0.125,2.0:0.5",0.9107641759832686,0.9358345595810329,0.025070383597764423,0.7083333333333334,0.5929003071492361,0.37679994201062533
origin_scale_conditioned,Origin scale-conditioned,trial_id,scale_specific,768,"0.5:0.125,1.0:0.125,2.0:0.25;0.5:0.125,1.0:0.125,2.0:0.5",0.9107641759832686,0.9343220346493913,0.023557858666122717,0.7083333333333334,0.5989976983018817,0.37147055549536534
origin_scale_conditioned,Origin scale-conditioned,trial_id,scale_family_specific,768,"0.5:axis_edge_orthogonal:0.125,0.5:axis_edge_parallel:0.125,1.0:axis_edge_orthogonal:0.125,1.0:axis_edge_parallel:0.125,2.0:axis_edge_orthogonal:0.25,2.0:axis_edge_parallel:0.25;0.5:axis_edge_orthogonal:0.125,0.5:axis_edge_parallel:0.125,1.0:axis_edge_orthogonal:0.25,1.0:axis_edge_parallel:0.125,2.0:axis_edge_orthogonal:0.5,2.0:axis_edge_parallel:0.5",0.9107641759832686,0.9342459242596656,0.02348174827639704,0.7083333333333334,0.5953176635014678,0.40996590684010836
affine_scale_conditioned,Affine scale-conditioned,table_index,global,768,0.25;0.25,0.9170645206149635,0.9337650401164849,0.01670051950152135,0.6692708333333334,0.5795600100180137,0.46218188065510746
affine_scale_conditioned,Affine scale-conditioned,trial_id,global,768,0.25;0.25,0.9170645206149635,0.9337650401164846,0.016700519501521294,0.6692708333333334,0.5795600100180137,0.458753388339595
affine_scale_conditioned,Affine scale-conditioned,table_index,scale_specific,768,"0.5:0.25,1.0:0.25,2.0:0.25;0.5:0.125,1.0:0.25,2.0:0.5",0.9170645206149635,0.9331689688331846,0.01610444821822125,0.6692708333333334,0.5779283970528559,0.46553206082134935
affine_scale_conditioned,Affine scale-conditioned,trial_id,scale_specific,768,"0.5:0.25,1.0:0.25,2.0:0.25;0.5:0.25,1.0:0.25,2.0:0.5",0.9170645206149635,0.9330992597826251,0.016034739167661682,0.6692708333333334,0.5694111243607788,0.4671789456605545
origin_scale_conditioned,Origin scale-conditioned,trial_id,global,768,0.25;0.25,0.9107641759832686,0.9325021632270855,0.02173798724381687,0.7083333333333334,0.5675400070810775,0.4919338040461344
origin_scale_conditioned,Origin scale-conditioned,table_index,global,768,0.25;0.25,0.9107641759832686,0.9325021632270852,0.021737987243816703,0.7083333333333334,0.5675400070810775,0.4925921846274631
affine_scale_conditioned,Affine scale-conditioned,trial_id,scale_family_specific,768,"0.5:axis_edge_orthogonal:0.25,0.5:axis_edge_parallel:0.125,1.0:axis_edge_orthogonal:0.25,1.0:axis_edge_parallel:0.25,2.0:axis_edge_orthogonal:0.25,2.0:axis_edge_parallel:0.25;0.5:axis_edge_orthogonal:0.25,0.5:axis_edge_parallel:0.25,1.0:axis_edge_orthogonal:0.25,1.0:axis_edge_parallel:0.5,2.0:axis_edge_orthogonal:0.5,2.0:axis_edge_parallel:0.5",0.9170645206149635,0.9324364956368577,0.015371975021894238,0.6692708333333334,0.5684201476530495,0.4969331665806847
