decoder_mode,latent,feature_space_mode,observer_mode,observer_label,observation_scale,prior_family,n,mean_feature_cosine,median_feature_cosine,mean_feature_mse,median_feature_mse,mean_feature_rmse,median_feature_pred_norm,median_feature_true_norm
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,zero_eye_on_motion,zero-eye model,1.0,axis_edge_parallel,128,0.037132007187630385,0.048601032297085935,23.178597795098938,18.260017503774264,4.4882485416458655,23.739166098643146,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,zero_static,0x stabilized,1.0,axis_edge_parallel,128,0.1896351236274269,0.1782146829654147,1.3110010466146318,1.119531503018055,1.1084308698209242,4.665760601759933,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,zero_static,0x stabilized,1.0,axis_edge_parallel,128,0.32178587474437176,0.3443167211358944,24.821696295974597,22.100951834464986,4.833063504514162,15.383241199725228,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,zero_static,0x stabilized,1.0,axis_edge_parallel,128,0.23299174840593,0.2282109832607339,1.168387260766012,0.924164460939428,1.0319185079031021,5.069701156336961,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,zero_static,0x stabilized,1.0,axis_edge_parallel,128,0.1860348876764211,0.15756853856224967,1.6374329720116023,1.3793158474572973,1.23177261372618,4.675882796070466,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,hidden_eye_prior_mean,prior mean,2.0,axis_edge_orthogonal,128,0.08930744887018897,0.11258988322401023,5.459579658469165,5.305157447469412,2.2751017979130577,12.517044133542885,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,hidden_eye_prior_mean,prior mean,2.0,axis_edge_orthogonal,128,0.17215367506366563,0.18295774767208955,30.872271056455396,27.430684239154665,5.388116112554712,17.576691946615746,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_prior_mean,prior mean,2.0,axis_edge_orthogonal,128,0.10333366752490461,0.1362863662159322,5.655016367837126,5.4569477847222165,2.3067557782406722,12.773751309223499,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,hidden_eye_prior_mean,prior mean,2.0,axis_edge_orthogonal,128,0.08437059305755237,0.08056487909580834,5.80082272724042,5.5129339631131025,2.3426349019590367,12.312227974584859,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,2.0,axis_edge_orthogonal,128,0.10499010464076983,0.135208000061241,2.638368332679239,2.5490417261395724,1.5869198080534745,8.081861009208684,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,hidden_eye_tau_marginal,hidden eye,2.0,axis_edge_orthogonal,128,0.15300903449854442,0.1678876758123783,26.73871737763895,23.45782714061425,5.007363875433153,10.00180207633681,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_tau_marginal,hidden eye,2.0,axis_edge_orthogonal,128,0.12806597256809196,0.14944964731732374,2.360205963569466,2.2722547052341056,1.4934290920501105,8.237332756285262,2.924220905075088
